"Date","SOFR 1 Day Mid Rate","SOFR 1 Month Mid Rate","SOFR 2 Months Mid Rate","SOFR 3 Months Mid Rate","SOFR 4 Months Mid Rate","SOFR 5 Months Mid Rate","SOFR 6 Months Mid Rate","SOFR 9 Months Mid Rate","SOFR 18 Months Mid Rate","SOFR 2 Years Mid Rate","SOFR 3 Years Mid Rate","SOFR 4 Years Mid Rate","SOFR 5 Years Mid Rate","SOFR 6 Years Mid Rate","SOFR 7 Years Mid Rate","SOFR 8 Years Mid Rate","SOFR 9 Years Mid Rate","SOFR 10 Years Mid Rate","SOFR 12 Years Mid Rate","SOFR 15 Years Mid Rate","SOFR 20 Years Mid Rate","SOFR 25 Years Mid Rate","SOFR 30 Years Mid Rate","SOFR 35 Years Mid Rate","SOFR 40 Years Mid Rate","SOFR 50 Years Mid Rate","SOFR 60 Years Mid Rate"
18-Apr-22,0.29699,0.54117,0.69509,0.87429,1.04705,1.15494,1.28144,1.61087,2.25402,2.43976,2.5422,2.55887,2.56757,2.57836,2.59291,2.60432,2.61443,2.62642,2.6386,2.64265,2.61139,2.53388,2.45196,2.3732,2.27324,2.10074,1.98202
19-Apr-22,0.29497,0.57098,0.71194,0.89239,1.07127,1.18899,1.32273,1.67496,2.35419,2.54912,2.65936,2.67081,2.66994,2.67185,2.67751,2.68152,2.68613,2.69261,2.70336,2.70538,2.66988,2.58994,2.50622,2.42621,2.32625,2.15375,2.035
20-Apr-22,0.285,0.57655,0.72844,0.90958,1.08963,1.21368,1.36066,1.70776,2.37634,2.56032,2.65693,2.65305,2.63541,2.62215,2.61452,2.6088,2.6056,2.60613,2.60975,2.60463,2.56388,2.47912,2.3912,2.30995,2.20875,2.03625,1.9175
21-Apr-22,0.28298,0.63076,0.81358,0.97255,1.16557,1.30294,1.44066,1.81292,2.50285,2.68902,2.78312,2.77596,2.75255,2.7299,2.71287,2.69902,2.68829,2.68256,2.6781,2.66488,2.61728,2.52785,2.43593,2.35467,2.25342,2.08092,1.96217
22-Apr-22,0.28299,0.64815,0.82956,1.00249,1.2173,1.36289,1.5153,1.89955,2.55385,2.71803,2.78227,2.75933,2.72578,2.70429,2.69156,2.68161,2.67541,2.67423,2.67458,2.66618,2.62185,2.53405,2.44376,2.36251,2.26126,2.08876,1.97003
25-Apr-22,0.28999,0.66243,0.83151,1.00383,1.22878,1.35525,1.50243,1.86473,2.47251,2.62935,2.70024,2.67249,2.63541,2.61552,2.60438,2.59695,2.59204,2.59212,2.59858,2.59754,2.55868,2.47394,2.38544,2.3042,2.20294,2.03045,1.91172
26-Apr-22,0.27999,0.6892,0.84647,1.00994,1.22296,1.35037,1.49176,1.85079,2.41936,2.55712,2.62225,2.61027,2.58456,2.56791,2.55876,2.55246,2.54929,2.5511,2.56262,2.56727,2.53379,2.45111,2.36468,2.28218,2.18218,2.00968,1.89093
27-Apr-22,N/A,0.69732,0.85794,1.01964,1.22145,1.35293,1.50016,1.85278,2.43561,2.57779,2.64395,2.63122,2.60664,2.59838,2.59701,2.59839,2.60102,2.60739,2.61906,2.62324,2.58741,2.50231,2.41408,2.33096,2.23096,2.05846,1.93971
28-Apr-22,0.28,0.76586,0.95399,1.11479,1.30943,1.43119,1.56685,1.92134,2.51568,2.66272,2.73406,2.72127,2.69526,2.68022,2.67209,2.66665,2.66377,2.66526,2.67127,2.66852,2.62594,2.53543,2.44296,2.35917,2.25913,2.0866,1.96788
29-Apr-22,0.28,0.79479,0.98116,1.15308,1.34537,1.47606,1.61591,1.99035,2.5867,2.72624,2.7815,2.75733,2.72665,2.70973,2.70035,2.6945,2.69058,2.69105,2.69622,2.692,2.64621,2.5522,2.45651,2.36786,2.26783,2.0953,1.97658
02-May-22,0.28,0.78921,0.96629,1.13179,1.32172,1.45104,1.58974,1.96995,2.59798,2.75483,2.83735,2.83047,2.81376,2.80198,2.79519,2.789,2.78596,2.7879,2.79132,2.78473,2.73594,2.63967,2.54153,2.45283,2.35283,2.18033,2.0616
03-May-22,0.80624,0.80652,0.98249,1.15796,1.34466,1.48451,1.6411,2.01622,2.64329,2.7895,2.85322,2.83133,2.80264,2.78127,2.76674,2.75585,2.74808,2.74529,2.7458,2.73693,2.6852,2.58591,2.48476,2.39601,2.2948,2.1223,2.00355
04-May-22,0.79116,0.7914,0.96753,1.1519,1.30969,1.44673,1.5873,1.93681,2.52117,2.65972,2.72953,2.71677,2.70212,2.69834,2.70083,2.70207,2.70455,2.7114,2.72158,2.72177,2.67726,2.57933,2.48083,2.39083,2.28963,2.11713,1.99838
05-May-22,0.78967,0.78993,1.00765,1.17617,1.34132,1.49276,1.62121,1.98943,2.6165,2.76249,2.83561,2.83092,2.82499,2.82851,2.83638,2.84225,2.84813,2.85712,2.87044,2.87249,2.82985,2.73072,2.62909,2.53658,2.43408,2.25908,2.14033
06-May-22,0.78765,0.78791,1.00909,1.18211,1.34689,1.48329,1.61409,1.97677,2.59416,2.73654,2.81915,2.831,2.83974,2.85397,2.86882,2.87914,2.88946,2.90167,2.91875,2.92333,2.88197,2.78097,2.67811,2.58186,2.4756,2.3006,2.18187
09-May-22,0.78769,0.78797,1.00718,1.18317,1.3375,1.46737,1.6081,1.93528,2.50173,2.63364,2.71333,2.7378,2.75974,2.77974,2.79973,2.81452,2.82809,2.84476,2.87094,2.88463,2.85049,2.74936,2.64511,2.54511,2.43761,2.26011,2.14138
10-May-22,0.78214,0.78241,1.0118,1.19324,1.34522,1.48278,1.62165,1.94963,2.49467,2.62078,2.68933,2.69133,2.6952,2.7106,2.72724,2.74044,2.75301,2.76931,2.7994,2.81763,2.79021,2.68839,2.58406,2.48281,2.37531,2.19781,2.07906
11-May-22,0.77971,0.77995,1.0191,1.22055,1.36224,1.50581,1.64459,1.98057,2.5113,2.6263,2.6764,2.66282,2.65109,2.65805,2.66877,2.6776,2.6864,2.69957,2.72516,2.7395,2.70696,2.60194,2.49442,2.38942,2.27442,2.08067,1.94317
12-May-22,0.7797,0.77996,1.04865,1.22792,1.3674,1.50772,1.62854,1.94384,2.41961,2.51979,2.56423,2.56044,2.55792,2.56725,2.57967,2.58983,2.60123,2.61764,2.65142,2.67705,2.65644,2.56081,2.46019,2.35394,2.23894,2.04518,1.90768
13-May-22,0.77971,0.79733,1.05823,1.24889,1.39615,1.53447,1.66728,1.99878,2.4907,2.59376,2.64449,2.64914,2.65629,2.66947,2.68392,2.69625,2.70859,2.72658,2.75956,2.78629,2.76584,2.67185,2.57287,2.46662,2.35162,2.15787,2.02039
16-May-22,0.77972,0.84522,1.06279,1.26003,1.40111,1.54286,1.67502,2.01122,2.47777,2.56391,2.58766,2.5782,2.57808,2.59214,2.60994,2.62535,2.64141,2.66309,2.70446,2.74021,2.7297,2.64194,2.54857,2.44357,2.32856,2.13481,1.99734
17-May-22,0.78976,0.85683,1.07966,1.28551,1.42576,1.58117,1.73168,2.08124,2.59887,2.69941,2.7319,2.71221,2.70066,2.70453,2.7134,2.72307,2.73401,2.75116,2.79008,2.82401,2.81136,2.72129,2.62559,2.52059,2.40683,2.21308,2.07558
18-May-22,0.78378,0.85302,1.08257,1.30419,1.43103,1.58611,1.73021,2.07439,2.57516,2.66949,2.69425,2.66501,2.64326,2.63868,2.64036,2.64378,2.64967,2.66307,2.69651,2.72747,2.70747,2.6181,2.5231,2.4181,2.30435,2.1106,1.97311
19-May-22,0.78778,0.90725,1.11544,1.32103,1.45046,1.60372,1.73503,2.06751,2.54994,2.6293,2.64116,2.61875,2.60264,2.60086,2.60531,2.61202,2.62062,2.63733,2.66981,2.70102,2.6888,2.60768,2.52032,2.42281,2.31531,2.10781,1.97034
20-May-22,0.78679,0.92154,1.11544,1.32106,1.45882,1.59047,1.72795,2.05414,2.52081,2.58645,2.58529,2.56589,2.55275,2.54535,2.54295,2.54427,2.54871,2.56195,2.5911,2.62025,2.60597,2.52663,2.44168,2.34917,2.24917,2.03792,1.90045
23-May-22,0.78532,0.96433,1.12893,1.34548,1.48096,1.61931,1.75441,2.0921,2.55802,2.62986,2.64202,2.62715,2.61667,2.60975,2.60721,2.60822,2.61301,2.62655,2.65547,2.68439,2.67081,2.59402,2.51161,2.4191,2.3191,2.10784,1.97038
24-May-22,0.78632,0.96764,1.1325,1.34673,1.47203,1.60073,1.73099,2.02805,2.44777,2.51261,2.52021,2.50755,2.50112,2.49988,2.50239,2.50762,2.51661,2.53309,2.56509,2.59647,2.58441,2.5115,2.43235,2.3411,2.24109,2.02984,1.89234
25-May-22,0.78534,0.97155,1.13842,1.36469,1.47426,1.60076,1.72697,2.02421,2.44024,2.50345,2.50575,2.48419,2.47323,2.47721,2.48558,2.49637,2.51028,2.53167,2.57019,2.6081,2.6013,2.53134,2.4545,2.36325,2.26331,2.052,1.9145
26-May-22,0.78534,1.02784,1.17249,1.39022,1.50844,1.63203,1.75054,2.03878,2.45397,2.51803,2.52197,2.50306,2.49352,2.4976,2.50608,2.51757,2.53218,2.55366,2.59622,2.63815,2.63696,2.56824,2.49264,2.40264,2.30264,2.09139,1.95389
27-May-22,0.78535,1.04302,1.205,1.39523,1.52288,1.63562,1.75506,2.04457,2.46805,2.53833,2.54649,2.52322,2.50746,2.50471,2.50633,2.51282,2.52372,2.54273,2.58249,2.62225,2.61732,2.54798,2.47177,2.38177,2.28176,2.07051,1.93304
31-May-22,0.78537,1.12738,1.30193,1.4542,1.58113,1.71322,1.8312,2.12931,2.54654,2.60796,2.60803,2.58774,2.57845,2.58366,2.59266,2.60415,2.6195,2.64115,2.68309,2.72315,2.71398,2.64034,2.56116,2.47168,2.37333,2.16194,2.02448
01-Jun-22,0.78538,1.14291,1.3114,1.47074,1.60351,1.73673,1.86626,2.18308,2.65395,2.73071,2.7382,2.71665,2.70101,2.6982,2.69808,2.7007,2.70851,2.72308,2.75275,2.77875,2.75544,2.67102,2.58291,2.49531,2.39524,2.18374,2.04631
02-Jun-22,0.78539,1.14293,1.31141,1.47076,1.60377,1.73749,1.86812,2.18761,2.65095,2.72039,2.71802,2.69097,2.67213,2.67227,2.67619,2.68255,2.69341,2.71093,2.74599,2.77846,2.759,2.67527,2.58715,2.49961,2.39957,2.18828,2.05083
03-Jun-22,0.7854,1.14293,1.31142,1.47077,1.60354,1.73699,1.86784,2.19165,2.67589,2.75282,2.75724,2.73443,2.71663,2.71589,2.7189,2.72466,2.73479,2.75121,2.78539,2.81708,2.7969,2.70867,2.61733,2.53108,2.43107,2.21982,2.08234
06-Jun-22,0.77992,1.16108,1.32445,1.48981,1.64015,1.76054,1.89254,2.22296,2.72644,2.81622,2.83691,2.82056,2.80671,2.80634,2.8091,2.81343,2.82342,2.83965,2.87551,2.90888,2.88756,2.79752,2.70374,2.61811,2.51998,2.30748,2.17001
07-Jun-22,0.77493,1.1855,1.34032,1.49865,1.64216,1.76472,1.89216,2.21769,2.71345,2.79644,2.80878,2.77838,2.75236,2.74557,2.74316,2.7445,2.75208,2.76651,2.80067,2.8336,2.81119,2.72125,2.62942,2.54317,2.44192,2.22941,2.09191
08-Jun-22,0.77196,1.19754,1.3575,1.51825,1.65323,1.7827,1.91833,2.24367,2.74397,2.82843,2.84241,2.81736,2.79667,2.79127,2.79089,2.79356,2.80183,2.81697,2.85169,2.88392,2.85988,2.76943,2.6771,2.59084,2.48959,2.27709,2.13959
09-Jun-22,0.76995,1.2415,1.4176,1.54303,1.68451,1.82625,1.94764,2.28806,2.80908,2.89486,2.90172,2.86563,2.8358,2.82319,2.81556,2.81319,2.81706,2.82844,2.85591,2.88211,2.85145,2.75861,2.66452,2.57827,2.47702,2.26452,2.12701
10-Jun-22,0.73996,1.27512,1.46644,1.60978,1.77967,1.94375,2.09283,2.4843,3.04822,3.13531,3.12662,3.06436,3.0115,2.98023,2.95835,2.94292,2.93562,2.93647,2.94355,2.94687,2.89082,2.78154,2.67477,2.58227,2.48226,2.26976,2.13229
13-Jun-22,0.74998,1.30828,1.50592,1.66096,1.85657,2.02517,2.18999,2.64491,3.27729,3.36956,3.35276,3.29402,3.24652,3.21207,3.187,3.168,3.15776,3.15564,3.15721,3.15315,3.08503,2.96409,2.84628,2.74128,2.63253,2.42003,2.28255
14-Jun-22,1.48085,1.4818,1.71745,1.89391,2.10818,2.29849,2.47419,2.90836,3.43855,3.50139,3.46716,3.4076,3.36428,3.33261,3.30781,3.28818,3.27604,3.27138,3.2633,3.2446,3.154,3.01684,2.8853,2.76405,2.64279,2.42154,2.28154
15-Jun-22,1.50443,1.50531,1.73822,1.90688,2.09974,2.28562,2.46214,2.8518,3.31342,3.35503,3.31233,3.26147,3.23183,3.20669,3.18905,3.1748,3.16802,3.16937,3.17272,3.16671,3.08787,2.95782,2.83402,2.70403,2.57153,2.33903,2.19904
16-Jun-22,1.49772,1.49863,1.78557,1.92516,2.14386,2.34037,2.50938,2.89496,3.29206,3.32089,3.25961,3.18206,3.12708,3.10239,3.08582,3.07331,3.06893,3.07271,3.08382,3.08867,3.01822,2.89298,2.77276,2.6515,2.5215,2.28775,2.14777
17-Jun-22,1.49276,1.49366,1.79141,1.93708,2.17184,2.35816,2.52512,2.89437,3.27946,3.30958,3.24119,3.15845,3.09889,3.06645,3.04339,3.02614,3.01828,3.02042,3.03344,3.04146,2.97448,2.85068,2.73251,2.61063,2.48438,2.25063,2.11065
21-Jun-22,1.49987,1.50084,1.81592,1.96701,2.19765,2.39333,2.56165,2.92965,3.29432,3.31628,3.24574,3.17858,3.13831,3.1142,3.09822,3.08676,3.08404,3.09067,3.11182,3.12923,3.07131,2.9511,2.83464,2.71277,2.58651,2.35276,2.21276
22-Jun-22,1.479,1.47985,1.80299,1.9735,2.17163,2.37105,2.54281,2.8526,3.15612,3.16001,3.07351,3.01325,2.98297,2.96225,2.94841,2.93961,2.93891,2.94758,2.97199,2.9939,2.93924,2.82254,2.70895,2.59083,2.46895,2.23646,2.09646
23-Jun-22,1.48646,1.48735,1.86254,2.00434,2.20909,2.40785,2.55904,2.86052,3.10896,3.09625,2.99051,2.92317,2.88587,2.86511,2.85057,2.84359,2.84473,2.85587,2.88402,2.91153,2.8656,2.75325,2.64466,2.53091,2.41216,2.17466,2.03466
24-Jun-22,1.48798,1.48888,1.86128,2.00761,2.20165,2.38586,2.53089,2.83019,3.10356,3.1025,3.0161,2.9613,2.93527,2.91891,2.90818,2.9054,2.91012,2.92363,2.95434,2.98442,2.95107,2.84377,2.74022,2.62771,2.50646,2.27146,2.13148
27-Jun-22,1.50281,1.52749,1.88486,2.04094,2.2439,2.42211,2.56888,2.87191,3.15263,3.15704,3.08096,3.0299,3.00377,2.98712,2.97549,2.97106,2.97476,2.98722,3.01241,3.03634,2.99871,2.88677,2.78045,2.6667,2.54545,2.31045,2.17047
28-Jun-22,1.50609,1.53127,1.88984,2.05185,2.2435,2.42816,2.57673,2.88637,3.1647,3.16546,3.0879,3.03899,3.01569,3.00025,2.98855,2.98451,2.98796,3.00017,3.02492,3.04779,3.00972,2.89569,2.78728,2.67415,2.55353,2.31853,2.17853
29-Jun-22,1.49922,1.59125,1.90063,2.07556,2.24695,2.43481,2.59982,2.90799,3.14403,3.11178,2.99843,2.93759,2.90983,2.8933,2.88053,2.87556,2.87869,2.89057,2.91884,2.94587,2.91289,2.80172,2.69616,2.58241,2.46116,2.22741,2.08742
30-Jun-22,1.49716,1.67582,1.93708,2.0976,2.28501,2.44176,2.58075,2.84722,3.0084,2.95573,2.82468,2.77178,2.75629,2.74739,2.7416,2.74232,2.75054,2.76691,2.80382,2.84009,2.81761,2.71011,2.60762,2.49762,2.37511,2.14136,2.00139
01-Jul-22,1.49619,1.72877,1.94698,2.11483,2.29597,2.46138,2.59962,2.85064,2.94792,2.86386,2.70932,2.65729,2.64764,2.64974,2.65247,2.66053,2.67551,2.69859,2.75139,2.80606,2.80229,2.70541,2.61103,2.50602,2.38852,2.15477,2.01479
05-Jul-22,1.49931,1.73974,1.96259,2.12819,2.29429,2.45187,2.5853,2.81351,2.88364,2.79905,2.63899,2.57903,2.5653,2.56342,2.56342,2.56886,2.58118,2.60284,2.65527,2.70958,2.70388,2.6051,2.51069,2.40569,2.28818,2.05443,1.91443
06-Jul-22,1.5109,1.76375,1.99457,2.18576,2.33699,2.49937,2.63556,2.881,2.99858,2.93508,2.79047,2.7224,2.6974,2.68956,2.68361,2.68382,2.69149,2.70854,2.75144,2.7956,2.77942,2.67478,2.5745,2.46825,2.35201,2.11826,1.97826
07-Jul-22,1.51436,1.84346,2.04776,2.22454,2.414,2.55537,2.68659,2.9417,3.08767,3.02037,2.87449,2.81787,2.80253,2.79544,2.78958,2.7888,2.79552,2.81161,2.84959,2.88756,2.86615,2.75981,2.65723,2.54848,2.43223,2.19848,2.05848
08-Jul-22,1.52339,1.88368,2.07723,2.26842,2.46161,2.61136,2.75387,3.02241,3.18514,3.11889,2.97154,2.91219,2.89464,2.88824,2.88372,2.88383,2.89082,2.90659,2.94106,2.9749,2.94968,2.83925,2.7332,2.62319,2.50694,2.27319,2.13321
11-Jul-22,1.52099,1.92843,2.08865,2.28248,2.46916,2.62361,2.76053,3.00243,3.1141,3.0435,2.89297,2.81713,2.78682,2.77684,2.77061,2.76979,2.77524,2.79006,2.83108,2.87271,2.85591,2.75032,2.64848,2.53848,2.42223,2.18847,2.0485
12-Jul-22,1.52202,1.94154,2.10092,2.29951,2.47802,2.63099,2.77094,2.98533,3.0683,3.00112,2.85138,2.77413,2.74249,2.73198,2.72834,2.72906,2.73603,2.75173,2.79179,2.83249,2.81504,2.70851,2.60573,2.49573,2.37948,2.14572,2.00573
13-Jul-22,1.51962,2.05573,2.25124,2.51345,2.70686,2.87186,3.01188,3.21534,3.21035,3.11031,2.91011,2.79876,2.73986,2.71425,2.69928,2.69077,2.6916,2.70243,2.73648,2.77242,2.75178,2.64459,2.54114,2.43114,2.31489,2.08114,1.94115
14-Jul-22,1.52458,2.09569,2.23585,2.48185,2.67731,2.83332,2.9527,3.16861,3.21085,3.12286,2.93505,2.83401,2.78361,2.75902,2.74691,2.7407,2.742,2.75143,2.7832,2.81432,2.78669,2.67443,2.56718,2.45718,2.34092,2.10718,1.96718
15-Jul-22,1.52111,2.09695,2.21669,2.44012,2.63443,2.76994,2.89319,3.10903,3.16527,3.09337,2.9218,2.81808,2.75996,2.73083,2.71357,2.70478,2.70474,2.71411,2.74609,2.77933,2.75507,2.64731,2.5433,2.4333,2.31704,2.08329,1.94331
18-Jul-22,1.52471,2.13297,2.22588,2.45147,2.64026,2.7811,2.90284,3.11014,3.16596,3.09943,2.93851,2.83206,2.76932,2.74446,2.73148,2.72594,2.72794,2.73867,2.774,2.80995,2.78745,2.68246,2.57934,2.46934,2.35308,2.11934,1.97936
19-Jul-22,1.52174,2.15906,2.2474,2.48239,2.66802,2.81529,2.94602,3.15565,3.23288,3.17623,3.01947,2.91184,2.84667,2.81633,2.79911,2.78931,2.78765,2.79595,2.8254,2.85549,2.82868,2.72466,2.62126,2.51126,2.395,2.16125,2.02125
20-Jul-22,1.53284,2.18571,2.26617,2.51252,2.68728,2.83372,2.9601,3.17447,3.24883,3.18787,3.03282,2.93337,2.87513,2.84381,2.825,2.81434,2.81115,2.81734,2.84245,2.8682,2.83673,2.73288,2.62903,2.51778,2.40153,2.16778,2.02778
21-Jul-22,1.5323,2.25487,2.33566,2.5324,2.70272,2.84198,2.93295,3.09831,3.10795,3.0287,2.85814,2.75957,2.70727,2.68628,2.67776,2.67541,2.67994,2.6926,2.72649,2.76036,2.73174,2.63492,2.53811,2.4256,2.30935,2.0756,1.9356
22-Jul-22,1.52984,2.26175,2.32739,2.51881,2.68973,2.80722,2.89472,3.0367,3.00216,2.9086,2.7242,2.62427,2.57431,2.55287,2.54456,2.5434,2.55036,2.56548,2.60915,2.65655,2.64334,2.55548,2.46637,2.35762,2.24136,2.00761,1.86764
25-Jul-22,1.53493,2.29928,2.36115,2.55147,2.72138,2.84234,2.9363,3.08705,3.0591,2.96229,2.76853,2.6625,2.60952,2.58855,2.58133,2.58172,2.59026,2.60755,2.6508,2.69779,2.68573,2.60001,2.51179,2.40241,2.28553,2.05178,1.91181
26-Jul-22,2.32495,2.32735,2.38681,2.56389,2.72301,2.83948,2.93776,3.07739,3.06078,2.97254,2.78074,2.66323,2.60131,2.574,2.56044,2.55663,2.56157,2.57586,2.617,2.66189,2.65239,2.56827,2.48165,2.37352,2.25539,2.02164,1.88164
27-Jul-22,N/A,2.2922,2.36008,2.53866,2.68369,2.79394,2.88435,3.01607,2.99781,2.90966,2.71173,2.58882,2.52711,2.50398,2.49648,2.4965,2.5071,2.52646,2.57581,2.6308,2.63172,2.55436,2.4745,2.36575,2.24826,2.01451,1.87451
28-Jul-22,2.28501,2.28718,2.38845,2.53851,2.68111,2.79293,2.86667,2.98854,2.9285,2.83024,2.62978,2.50499,2.44648,2.42891,2.42632,2.43313,2.44869,2.47363,2.53574,2.60658,2.62961,2.57112,2.50513,2.41513,2.31262,2.08387,1.94387
29-Jul-22,2.28508,2.28726,2.39092,2.54696,2.69264,2.80457,2.88391,3.01356,2.95836,2.85156,2.63416,2.50104,2.43539,2.4071,2.39569,2.39621,2.4061,2.42604,2.47754,2.53842,2.55399,2.49209,2.42331,2.33205,2.2308,2.02705,1.88707
01-Aug-22,2.2848,2.28719,2.39317,2.55533,2.71279,2.81367,2.8941,3.02478,2.97374,2.86364,2.63383,2.48751,2.41049,2.37619,2.3594,2.35466,2.36058,2.37711,2.42211,2.47586,2.48585,2.41991,2.34961,2.25335,2.1546,1.95335,1.81088
02-Aug-22,2.28487,2.28719,2.4096,2.58145,2.74347,2.85919,2.95477,3.11214,3.12129,3.03548,2.83203,2.68895,2.60707,2.5622,2.53482,2.52034,2.51648,2.5226,2.55255,2.58876,2.57902,2.50197,2.42117,2.32367,2.21991,2.01241,1.87116
03-Aug-22,2.29007,2.29219,2.42577,2.61269,2.75726,2.87972,2.97465,3.13977,3.16831,3.08227,2.87358,2.71868,2.62434,2.57662,2.54828,2.53273,2.52777,2.53344,2.56042,2.59179,2.57376,2.49257,2.40949,2.31199,2.207,1.9995,1.85826
04-Aug-22,2.29249,2.29468,2.47354,2.62,2.76593,2.8862,2.96926,3.12259,3.11026,3.00441,2.77617,2.61906,2.52759,2.48104,2.45509,2.44217,2.44049,2.45007,2.48741,2.53285,2.52923,2.45929,2.38435,2.28559,2.17684,1.97059,1.82934
05-Aug-22,2.30453,2.30674,2.51196,2.68623,2.85108,2.98827,3.09,3.2799,3.31097,3.21165,2.98494,2.8239,2.72536,2.67098,2.63661,2.61724,2.60974,2.61291,2.63703,2.66865,2.65059,2.57093,2.48814,2.38814,2.27939,2.07313,1.93191
08-Aug-22,2.31273,2.31511,2.52086,2.7014,2.87087,2.99729,3.09572,3.27597,3.29377,3.17885,2.93228,2.75807,2.65194,2.59221,2.55434,2.53202,2.52284,2.52491,2.55054,2.5843,2.56931,2.49243,2.41119,2.31119,2.20244,1.99619,1.85497
09-Aug-22,2.31181,2.31411,2.52503,2.73594,2.88033,3.01586,3.12453,3.31104,3.35176,3.24993,3.01421,2.83492,2.71996,2.65253,2.60697,2.57912,2.56501,2.56213,2.58138,2.61001,2.59018,2.50996,2.42537,2.32537,2.21661,2.01036,1.86911
10-Aug-22,2.30155,2.30362,2.50432,2.6931,2.83093,2.9656,3.0665,3.24648,3.29147,3.18736,2.94892,2.77498,2.66785,2.60887,2.5724,2.55142,2.54292,2.54566,2.57193,2.60883,2.60134,2.52979,2.45073,2.35323,2.24574,2.03949,1.89825
11-Aug-22,2.294,2.29619,2.53778,2.70663,2.85563,2.99966,3.09048,3.2769,3.33106,3.22974,2.99615,2.83676,2.74425,2.69535,2.66705,2.65151,2.64785,2.65482,2.6857,2.72718,2.72523,2.65644,2.58015,2.48139,2.37264,2.16639,2.02514
12-Aug-22,2.29308,2.29527,2.54302,2.7188,2.86549,3.00295,3.09733,3.28909,3.3646,3.26686,3.02391,2.8446,2.73467,2.67687,2.64095,2.61971,2.61097,2.61352,2.63935,2.67579,2.67006,2.6,2.52245,2.42369,2.31494,2.10869,1.96746
15-Aug-22,2.29529,2.29763,2.54622,2.7261,2.87941,2.99837,3.09099,3.26887,3.31962,3.21122,2.96058,2.775,2.66247,2.60167,2.56523,2.5449,2.53834,2.54303,2.5744,2.61764,2.62088,2.55781,2.48724,2.38849,2.27974,2.07349,1.93227
16-Aug-22,2.29337,2.29563,2.55497,2.73677,2.8852,3.0081,3.1124,3.29078,3.3517,3.25547,3.0131,2.82276,2.70424,2.64238,2.6049,2.58389,2.57663,2.58059,2.6108,2.65102,2.64967,2.58399,2.51019,2.41144,2.30269,2.09643,1.95519
17-Aug-22,2.29259,2.29463,2.56213,2.75459,2.88484,3.01497,3.11951,3.30919,3.40022,3.32107,3.10141,2.91447,2.79498,2.73049,2.69101,2.66698,2.65668,2.65763,2.68199,2.71511,2.70509,2.63133,2.55007,2.45445,2.34883,2.14258,2.00134
18-Aug-22,2.29252,2.29471,2.60134,2.7746,2.91328,3.0378,3.12604,3.30262,3.37209,3.29067,3.07448,2.89273,2.77536,2.7122,2.67401,2.65042,2.64059,2.642,2.66871,2.70352,2.69302,2.61777,2.53502,2.43939,2.33376,2.12751,1.98626
19-Aug-22,2.29508,2.31681,2.61273,2.79292,2.93133,3.05113,3.14311,3.32192,3.40083,3.32728,3.12805,2.96397,2.86071,2.80637,2.77517,2.75665,2.75127,2.75594,2.78145,2.81446,2.7962,2.71273,2.62299,2.52424,2.41548,2.20923,2.06801
22-Aug-22,2.2958,2.37389,2.62866,2.83301,2.99407,3.09917,3.19716,3.39404,3.50107,3.43059,3.22807,3.05001,2.93209,2.87255,2.83738,2.81621,2.80949,2.81274,2.83529,2.86408,2.83409,2.74191,2.64537,2.54417,2.43542,2.22917,2.08795
23-Aug-22,2.29687,2.37649,2.63671,2.83385,2.99347,3.10163,3.20187,3.38359,3.46736,3.39403,3.2027,3.04513,2.94333,2.89033,2.85977,2.84325,2.84046,2.84637,2.87136,2.90135,2.86816,2.77251,2.67375,2.57125,2.46255,2.2563,2.11505
24-Aug-22,2.29217,2.37719,2.65584,2.87237,3.02001,3.1338,3.23379,3.421,3.50776,3.43515,3.24611,3.09035,2.99016,2.93964,2.91112,2.89505,2.89332,2.90092,2.92937,2.96212,2.93239,2.83935,2.74323,2.63948,2.52829,2.32204,2.1808
25-Aug-22,2.28903,2.45804,2.70103,2.91152,3.05865,3.17452,3.26219,3.44679,3.51445,3.43039,3.22831,3.06296,2.95036,2.89032,2.85149,2.8302,2.82328,2.827,2.85139,2.88068,2.85007,2.75749,2.66309,2.55932,2.44805,2.24179,2.10058
26-Aug-22,2.28711,2.46077,2.7037,2.91509,3.06299,3.18273,3.2678,3.45135,3.5308,3.45131,3.25755,3.10296,2.99122,2.92313,2.87754,2.84991,2.83783,2.83703,2.85217,2.87227,2.83272,2.73543,2.63627,2.53369,2.42243,2.21617,2.07496
29-Aug-22,2.27435,2.46074,2.72156,2.94239,3.09828,3.22557,3.31204,3.4981,3.58231,3.50253,3.31439,3.17058,3.06671,3.00351,2.95907,2.93068,2.91793,2.91704,2.92637,2.93883,2.89033,2.7864,2.6831,2.5806,2.46935,2.2631,2.12185
30-Aug-22,2.27442,2.5143,2.73303,2.95917,3.13186,3.24489,3.33495,3.52826,3.62517,3.54275,3.34443,3.1903,3.07926,3.01317,2.96646,2.937,2.92192,2.91808,2.9228,2.93003,2.87506,2.76633,2.66009,2.55509,2.44259,2.23634,2.09509
31-Aug-22,2.2767,2.51966,2.73833,2.9643,3.131,3.24708,3.33813,3.53415,3.62257,3.53501,3.33169,3.18573,3.0847,3.02294,2.97993,2.95356,2.94093,2.9389,2.94825,2.9595,2.90697,2.79914,2.69506,2.58882,2.47638,2.27007,2.12883
